id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36569499,Chic townhouse close to Evanston,25615414,Galit,,West Ridge,42.01551,-87.68703,Entire home/apt,90,3,4,2019-10-06,1.18,1,155
36586040,Exclusive Lincoln Park Home. Entire lower level,129600995,Mark,,Lincoln Park,41.91276,-87.64577,Private room,80,2,13,2019-11-03,3.33,1,91
36590467,Perfect modern studio in Fulton Market (W Loop)!,161025335,Samantha,,West Town,41.89188,-87.65029,Entire home/apt,159,1,6,2019-09-26,1.38,3,84
36591524,3C Confortable room Neflix TV great location,127235673,Alex,,Edgewater,41.98596,-87.67168,Private room,550,1,7,2019-10-29,1.64,12,348
36596641,West Town Abode for 6 - Best spot to explore,10633113,Slater,,West Town,41.89219,-87.66863,Entire home/apt,69,2,1,2019-11-16,1,1,359
36597646,Near West Penthouse Steps from United Center!!,122855072,Ken,,Near West Side,41.88297,-87.6822,Entire home/apt,136,2,9,2019-11-04,3.33,1,36
36600606,Cozzy Corner 1,275111789,A,,Austin,41.87733,-87.77417,Entire home/apt,149,2,23,2019-11-18,6.51,2,155
36603295,"Michigan Avenue Boutique Hotel, Queen Bed",271325401,Congress Plaza Hotel,,Loop,41.87635,-87.62427,Private room,1000,1,1,2019-11-18,1,3,364
36603379,"Congress Plaza Hotel, Standard King Room",271325401,Congress Plaza Hotel,,Loop,41.86934,-87.62281,Private room,1000,1,0,,,3,365
36603454,"Congress Plaza Hotel, Standard Double Room",271325401,Congress Plaza Hotel,,Loop,41.86927,-87.62289,Private room,1000,1,0,,,3,365
36604022,"5min to Wrigley, Aragon | Quiet Workdesk | Zencity",47172572,Zencity,,Lincoln Square,41.96317,-87.67869,Entire home/apt,23,1,24,2019-11-08,6.00,57,144
36604492,"5min to Wrigley, Aragon | Quiet w/ View | Zencity",47172572,Zencity,,Lincoln Square,41.9632,-87.67732,Entire home/apt,23,1,17,2019-11-08,4.25,57,148
36612849,Scholar's Nook near UChicago / Vintage 1930s Quiet,100179,Kenneth,,Woodlawn,41.7841,-87.61159,Private room,45,2,9,2019-10-13,2.18,8,0
36626631,"Private room near redline, Loyola, lake, downtown",42958340,Abby,,Rogers Park,42.01704,-87.66926,Private room,35,1,13,2019-11-03,3.33,1,158
36628060,Chicago's Finest!,275300266,Magnanymous,,Near North Side,41.89181,-87.62238,Entire home/apt,250,2,10,2019-10-28,2.56,1,159
36630007,Walk to U of Chicago Hospital. Woodlawn/ Hyde Park,1385332,Patt,,Woodlawn,41.78365,-87.60796,Private room,38,32,0,,,17,356
36630999,Bucktown Home w/ Free Garage Parking for 2 Cars!,210031825,Nathan And Wendy,,West Town,41.9124,-87.68698,Entire home/apt,119,2,6,2019-10-26,1.45,1,161
36631273,Sleepy Hollow Inn - Master Suite,161917440,Coryn,,Garfield Ridge,41.7968,-87.75621,Entire home/apt,60,1,3,2019-11-17,3,1,162
36631415,Davlin Inn,30482715,Sean,,Avondale,41.93792,-87.72569,Entire home/apt,103,2,5,2019-10-13,1.28,1,3
36631488,Entire floor/apt. U of Chicago. Woodlawn/Hyde Park,1385332,Patt,,Woodlawn,41.78319,-87.60774,Entire home/apt,79,32,1,2019-08-29,0.35,17,353
36631821,NEW LISTING! City view retreat w/balcony and gym,110003955,Vacasa Illinois,,Loop,41.87354,-87.63002,Entire home/apt,154,1,0,,,4,363
36638326,Woodlawn / Hyde Park. U of Chicago. Green Line.,1385332,Patt,,Woodlawn,41.78349,-87.60576,Private room,36,32,0,,,17,349
36638765,Spacious Sophisticated Studio Space,8291465,Maria,,Avondale,41.93472,-87.72348,Entire home/apt,125,1,8,2019-11-17,1.89,2,71
36638837,Sleep in LUXURY BOAT + optional private river tour,23612069,Tj,,Loop,41.87206,-87.63306,Entire home/apt,149,1,1,2019-10-06,0.64,15,356
36658380,Boutique Queen Room in the Heart of Chicago,219937606,Warwick Allerton Hotel,,Near North Side,41.8957,-87.62458,Private room,10000,1,0,,,4,361
36659657,Boutique 1 Bedroom Suite in the Heart of Chicago,219937606,Warwick Allerton Hotel,,Near North Side,41.89171,-87.61646,Private room,10000,1,0,,,4,363
36662734,Urban Oasis,50311476,Daniel,,East Garfield Park,41.88076,-87.69915,Private room,160,2,1,2019-08-03,0.27,2,0
36663746,228 2F- Cozy entire apartment Close to McCormick,217094024,Helen,,Armour Square,41.85183,-87.63396,Entire home/apt,159,1,13,2019-11-03,3.12,22,132
36665272,2BD 1BA New Remodeled Apartment CHICAGO,268105911,Stef,,Fuller Park,41.81214,-87.63103,Entire home/apt,99,2,5,2019-10-29,1.28,5,189
36667074,King Bed in Boutique Hotel-Steps from Mag Mile,265201380,St Jane,,Loop,41.88714,-87.62413,Hotel room,100,1,6,2019-09-08,1.54,3,343
36667707,Live like a local in the heart of Andersonville!,91175420,Rachel,,Edgewater,41.97624,-87.67333,Entire home/apt,175,2,7,2019-11-10,3.44,1,140
36668214,Suite in Boutique Hotel-Steps from Mag Mile,265201380,St Jane,,Loop,41.88607,-87.62443,Hotel room,100,1,3,2019-08-25,0.83,3,352
36668235,2 Queen Beds in Boutique Hotel-Steps from Mag Mile,265201380,St Jane,,Loop,41.88621,-87.62385,Hotel room,100,1,3,2019-11-03,0.83,3,341
36669561,Huge 3 Bdrm Apt in Uptown/Andersonville w/Parking,26977167,Stuart,,Uptown,41.96485,-87.66692,Entire home/apt,140,2,10,2019-11-18,2.75,1,170
36672296,GREAT LOCATION TO EXPLORE CHICAGO + FREE PARKING,55976787,Natalia,,Near West Side,41.86974,-87.65546,Private room,10,1,16,2019-10-23,4.00,73,100
36673198,DOWNTOWN LOCATION +PARKING 5MIN TO LOOP RUSH & UIC,55976787,Natalia,,Loop,41.87817,-87.63404,Private room,10,1,25,2019-10-31,5.95,73,95
36674492,"Sunny, spacious apartment in Hyde Park (UChicago)",107751560,Allison,,Hyde Park,41.79071,-87.59019,Entire home/apt,65,10,1,2019-08-07,0.28,1,18
36676009,Lincoln Park Aya-Amazing 6BDR Mansion w/ Roofdeck!,164710043,Noah+Team,,Lincoln Park,41.91919,-87.64386,Entire home/apt,499,1,12,2019-11-03,2.75,56,70
36693501,Lovely Home,197437953,Nay,,Greater Grand Crossing,41.76045,-87.59756,Entire home/apt,200,2,1,2019-09-15,0.44,2,90
36693625,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79899,-87.58412,Hotel room,23,1,9,2019-10-23,2.67,57,154
36693814,Urban Oasis single room,50311476,Daniel,,East Garfield Park,41.8826,-87.69309,Private room,120,2,1,2019-09-16,0.45,2,0
36694064,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79465,-87.58529,Hotel room,23,1,11,2019-10-13,3.24,57,148
36694273,Out to the sea room,110725131,Ronak,,East Garfield Park,41.87745,-87.72012,Private room,39,32,1,2019-08-01,0.27,12,362
36694345,Easy walk to train! Bucktown 1bd apartment!,127727500,Yusif,,Logan Square,41.92036,-87.68854,Entire home/apt,119,2,2,2019-09-01,0.62,3,354
36694536,Ocean breeze room,110725131,Ronak,,West Garfield Park,41.87657,-87.72229,Private room,39,32,1,2019-08-03,0.27,12,352
36694569,Trendy Neighborhood City House w/backyard chickens,150986845,Basil,,Logan Square,41.92088,-87.68994,Entire home/apt,250,3,0,,,1,0
36699522,Large Vintage Bedroom near UChicago,100179,Kenneth,,Woodlawn,41.78369,-87.61294,Private room,55,2,3,2019-08-08,0.73,8,0
36700170,Spacious Bohemian Duplex w Backyard,46771116,Vladimir,,Humboldt Park,41.90217,-87.71075,Entire home/apt,125,2,19,2019-11-10,4.91,2,76
36704713,"Comfortable, bohemian room in quiet Wicker Park",408826,Abby,,West Town,41.9078,-87.67208,Private room,75,1,4,2019-11-09,1.09,1,84
36711170,Large 2BR2BA by Millenium Park & State St Shopping,275931054,Yagoda,,Loop,41.88219,-87.62697,Entire home/apt,295,2,16,2019-10-24,3.81,1,155
36727196,"Spacious, Modern 2BR Near U of C- Feels Like Home",72939001,Tiffany,,Woodlawn,41.77981,-87.59427,Entire home/apt,99,2,24,2019-11-10,6.32,1,162
36729001,East Village Flat,31628510,Hisham,,West Town,41.89652,-87.66847,Entire home/apt,249,2,11,2019-11-03,2.66,1,241
36729228,Edgewater Arts & Crafts Retreat,118370296,John,,Edgewater,41.98676,-87.66263,Private room,41,1,32,2019-11-11,7.56,1,199
36730853,⭐ Winter Special! Cozy 2BR APT in  Pilsen,148973907,Mia & Noah,,Lower West Side,41.8593,-87.65296,Entire home/apt,5000,1,18,2019-11-17,4.39,19,358
36732745,Charming Coach House Apartment,11651621,Lisa,,Lincoln Park,41.91378,-87.6385,Entire home/apt,98,2,0,,,3,85
36735793,Comfy 1 BDR Apartment in the Heart of Chicago!,8332157,Co.,,Near North Side,41.89495,-87.62986,Entire home/apt,150,1,11,2019-11-10,4.46,2,81
36762637,Skyline Views in West Town - Steps to Chi Ave,264975108,Emily,,West Town,41.89843,-87.66803,Entire home/apt,154,2,14,2019-11-17,3.47,1,331
36766712,Spectacular New 3Br Luxury! Best Wicker P Location,13387840,David,,West Town,41.90471,-87.67851,Entire home/apt,389,2,5,2019-10-20,1.36,1,12
36766917,Nice & Cozy Private room,276359843,Kiara,,Greater Grand Crossing,41.76229,-87.62908,Private room,60,1,4,2019-10-25,1.25,2,42
36771541,Comfortable Sofabed in the Heart of Chicago,185930327,Mary,,Near North Side,41.90097,-87.63433,Shared room,50,210,1,2019-08-25,0.34,1,192
36772374,"Cozy Irving Park Retreat, near Blue Line Montrose",269600819,Allison,,Irving Park,41.96185,-87.73313,Entire home/apt,120,2,5,2019-10-26,1.88,3,270
36772591,Beautiful spacious one bedroom condo,69058174,Derrick,,Kenwood,41.80714,-87.60493,Entire home/apt,110,2,6,2019-11-05,2.65,1,115
36791309,"Norridge, Chicago apartment",276538284,Julian,,Dunning,41.94194,-87.80162,Entire home/apt,61,1,18,2019-11-20,6.21,1,7
36796742,Cutest 2BR in Logan with Free Parking & Garden,37449594,Nick,,Logan Square,41.9231,-87.71647,Entire home/apt,125,2,13,2019-11-11,3.15,2,354
36798314,Chicago Luxe- 4 bdrm  HOUSE:  Ideal Location,8686123,Aj,,Englewood,41.77555,-87.6472,Entire home/apt,260,2,12,2019-11-10,3.27,3,343
36802667,High Rise Paradise w/ Pool & Jacuzzi,212229650,Gerald,,Loop,41.88408,-87.63282,Entire home/apt,400,2,0,,,4,55
36802672,Stunning Hideout in Premiere Location + King Bed,260805765,Paul,,Loop,41.88608,-87.63194,Entire home/apt,400,2,1,2019-08-18,0.31,5,55
36804691,"The Publishing House Bed & Breakfast, Carmen",162793498,Publishing House Bed And Breakfast,,Near West Side,41.88385,-87.65637,Private room,289,1,1,2019-08-02,0.27,6,103
36804806,"The Publishing House Bed & Breakfast,  Bellow",162793498,Publishing House Bed And Breakfast,,Near West Side,41.88307,-87.65689,Private room,269,1,0,,,6,70
36804964,Luxury-Clean-Functional-Safe Neighborhood,45542882,John,,Edgewater,41.99626,-87.66785,Entire home/apt,189,3,4,2019-10-21,0.96,1,344
36805518,Sunny apartment in Logan Square.,276650796,Ameera,,Logan Square,41.91715,-87.71235,Private room,66,1,4,2019-10-20,1.03,1,101
36807108,Located in Bronzeville's Gap Community,276665737,Mike,,Douglas,41.83399,-87.62207,Entire home/apt,95,3,9,2019-10-30,3.29,1,83
36808735,2 bedroom apartment near train line and bus lines.,109169256,Jadhira,,South Lawndale,41.84651,-87.69591,Entire home/apt,50,1,17,2019-11-03,4.51,1,174
36810181,Sunny and Funky Logan Square Garden Apartment,20061586,Kira,,Logan Square,41.91922,-87.71802,Entire home/apt,85,3,16,2019-11-01,4.62,1,71
36814026,"Private Room, LGBTQ Host, Cute Doggo",25901089,Jaq,,Albany Park,41.97198,-87.7188,Private room,40,1,2,2019-08-04,0.51,1,94
36832082,CHARMING 2BR APARTMENT IN LINCOLN PARK CHICAGO,268408488,Dan,,Lincoln Park,41.92165,-87.63811,Entire home/apt,235,1,17,2019-11-15,4.64,3,342
36832360,Stunning South Loop 1BR w/ Pool + Gym near Michigan Avenue by Blueground,107434423,Blueground,,Near South Side,41.86581,-87.62429,Entire home/apt,142,30,0,,,119,313
36832541,Airy West Loop 1BR w/ Pool + Gym + W/D in Greektown by Blueground,107434423,Blueground,,Near West Side,41.87586,-87.64695,Entire home/apt,113,30,0,,,119,242
36832582,Sleek South Loop 1BR w/ Pool + Gym + W/D on Michigan Ave by Blueground,107434423,Blueground,,Loop,41.87199,-87.62496,Entire home/apt,177,30,0,,,119,250
36832640,Homey South Loop 1BR w/ Pool + Gym + W/D on Michigan Ave by Blueground,107434423,Blueground,,Loop,41.87041,-87.62557,Entire home/apt,155,30,0,,,119,233
36832699,Hip South Loop 1BR w/ Pool + Gym + W/D on Michigan Ave by Blueground,107434423,Blueground,,Loop,41.87199,-87.62433,Entire home/apt,177,30,0,,,119,246
36832741,Comfy South Loop 1BR w/ Pool + Gym + W/D on Michigan Ave by Blueground,107434423,Blueground,,Loop,41.87119,-87.62542,Entire home/apt,152,30,0,,,119,209
36832790,Cozy South Loop 1BR w/ Pool + Gym + W/D on Michigan Ave by Blueground,107434423,Blueground,,Loop,41.87056,-87.62381,Entire home/apt,177,30,0,,,119,111
36832846,Ample South Loop 2BR w/ Pool + Gym + W/D on Michigan Ave by Blueground,107434423,Blueground,,Loop,41.87123,-87.62401,Entire home/apt,118,30,0,,,119,279
36834374,Wonderful Private Room - Steps From Wrigley!,203376999,Paul,,Lake View,41.94143,-87.65292,Private room,100,1,9,2019-10-29,2.52,4,17
36835843,NEW RENOVATED! 3 blocks U Chicago Hospital. Train.,1385332,Patt,,Woodlawn,41.78375,-87.60625,Private room,30,32,2,2019-10-26,0.88,17,348
36837780,Wicker Park 5 BR Home ♥ Yard Parking Arcade Games,41862889,Inna,,West Town,41.91275,-87.68594,Entire home/apt,299,1,14,2019-11-18,3.82,9,356
36839424,"BRAND NEW 2BD/2BA APT IN LINCOLN PARK, CHICAGO",268408488,Dan,,Lincoln Park,41.92374,-87.63862,Entire home/apt,235,1,13,2019-11-17,3.61,3,355
36841447,Swimming Pool & King Bed near The Bean,260807399,John,,Loop,41.88575,-87.62561,Entire home/apt,400,2,0,,,5,58
36841983,"PRIVATE FLOOR BY UNITED CENTER, UIC & RUSH UNIVER.",99375151,Marina,,Near West Side,41.87355,-87.66524,Private room,10,1,6,2019-10-20,1.48,8,6
36842824,Your Private Room in Cozy West Town,276907057,Nicole,,West Town,41.89294,-87.67673,Private room,65,1,13,2019-10-10,3.48,1,0
36844267,"The Publishing House Bed & Breakfast, Cisneros",162793498,Publishing House Bed And Breakfast,,Near West Side,41.88371,-87.65629,Private room,249,1,0,,,6,20
36845535,Cozy studio right around the corner from Wrigley,12367402,Devante,,Lake View,41.95052,-87.65407,Entire home/apt,85,1,8,2019-11-17,2.14,1,91
36846786,Pearl Event Space,8291465,Maria,,Avondale,41.94599,-87.70627,Entire home/apt,1000,1,0,,,2,154
36847332,Live Downtown in River North / Month+ Reservations,48088202,Paul,,Near North Side,41.8949,-87.62929,Entire home/apt,99,32,1,2019-09-27,0.54,1,333
36870884,"Beautiful Luxury Loft in Fulton Market, Sleeps 12",126179580,Staywell Hospitality,,Near West Side,41.88541,-87.65196,Entire home/apt,269,2,5,2019-11-05,1.69,10,321
36871691,"Spectacular Corner 3BR Loft In Fulton Market, Newly Renovated",126179580,Staywell Hospitality,,Near West Side,41.88568,-87.65125,Entire home/apt,299,2,7,2019-11-08,2.36,10,306
36871947,Domio | Old Town | Distinct 1BR Apt + Pool,201057529,Domio,,Lincoln Park,41.91482,-87.63483,Entire home/apt,249,1,5,2019-11-09,3.19,100,301
36872310,(5B-G) A Smart Day Bed in Douglas Flat,11520897,Sung Tae,,North Lawndale,41.859,-87.69474,Shared room,25,2,7,2019-10-21,1.72,14,361
36875185,River North Luxury Studio Close to Downtown,104480966,Carter,,Near North Side,41.89618,-87.63125,Entire home/apt,400,2,0,,,7,58
36875733,CHECK IN 8AM. CHECK OUT 7PM- KIND BED,263229425,Dylan,,Near North Side,41.89416,-87.63121,Entire home/apt,400,2,7,2019-11-12,2.26,5,56
36876054,(5B-D) A Smart Daybed in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85685,-87.69432,Shared room,25,2,12,2019-11-04,3.24,14,357
36876299,Room in an apartment with two partners,74766727,Hen,,West Town,41.91254,-87.69382,Private room,40,30,1,2019-09-23,0.50,2,179
36876409,(5B-N) A Smart Private Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.8573,-87.69581,Private room,40,2,12,2019-11-02,3.13,14,323
36876647,Steps to Michelin Guide Restaurants,162586833,Edwin,,Near North Side,41.89558,-87.63136,Entire home/apt,95,2,1,2019-08-25,0.34,3,25
36876651,Modern Studio in River North Prime Location,137690443,Gracie,,Near North Side,41.89554,-87.6306,Entire home/apt,400,2,0,,,12,58
36878085,Heart of downtown action! Perfect 1 Bedroom,10566301,Rebecca,,Near North Side,41.8956,-87.62569,Entire home/apt,299,32,0,,,1,168
36878985,Huge Plant-Filled Fulton Market Loft Sanctuary,17846502,Emily,,Near West Side,41.88702,-87.6506,Entire home/apt,172,2,13,2019-11-04,3.33,1,5
36879605,(5B-C) A Smart Private Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85876,-87.69557,Private room,40,2,7,2019-10-22,1.83,14,340
36880199,(5B-P) A Smart Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85903,-87.69615,Private room,40,2,8,2019-11-04,2.70,14,326
36885584,NEW ULTRA LUXURY CONDO RIVER-NORTH RoofTop Pool,3965428,Rob,,Near North Side,41.88945,-87.6346,Entire home/apt,140,31,0,,,75,365
36885830,West Loop Condo near Restaurant Row/ United Center,58128218,Raqaq,,Near West Side,41.88307,-87.66943,Entire home/apt,159,2,10,2019-11-17,5.17,1,159
36892594,ENVITAE | 3BR Exquisite Lake View Loft | MEMBERS PARK FREE,37190789,Jason,,Loop,41.88556,-87.61679,Entire home/apt,299,3,9,2019-10-23,2.45,7,99
36899300,"Petite, Perfect Portage Park Private In-Law Apt!",168379807,Anthony,,Portage Park,41.94965,-87.76244,Entire home/apt,90,1,16,2019-11-17,4.66,1,10
36899692,Secret garden vintage ranch nestled on the park,27166416,Rachel,,North Park,41.97561,-87.72074,Entire home/apt,80,1,5,2019-11-16,3.19,1,82
36901619,For The Entire Family (2 queen beds & 1 couch),83086594,Christina,,West Town,41.89075,-87.67085,Entire home/apt,130,14,5,2019-10-01,1.32,1,174
36902940,Heart of Wrigleyville Home for 14 w/ FREE Parking,133610840,Mehul,,Lake View,41.94977,-87.66844,Entire home/apt,254,2,11,2019-11-17,3.00,3,327
36903357,Perfect Renovated pad in the Heart of Wrigleyville,133610840,Mehul,,Lake View,41.94945,-87.669,Entire home/apt,189,2,14,2019-10-20,3.59,3,350
36903645,ONE EXTRA CLEANING SERVICE- LUX HIGH RISE,260807399,John,,Near North Side,41.89456,-87.63202,Entire home/apt,400,2,2,2019-10-07,0.98,5,58
36903649,Elegant Studio in the Epicenter of River North,134776344,Josie,,Near North Side,41.89565,-87.63198,Entire home/apt,400,2,5,2019-10-28,1.22,7,58
36903661,Quick Walk to Navy Pier & Water Tower Studio,163141076,Kelly,,Near North Side,41.89601,-87.63246,Entire home/apt,400,2,0,,,4,58
36908453,Homey McCormick-Museums Timber Loft with ❤️,98193524,J.W.,,Near South Side,41.85514,-87.62201,Entire home/apt,149,2,18,2019-11-17,4.91,23,118
36909168,Cozy McCormick Timber Loft with❤️+Private Balcony,98193524,J.W.,,Douglas,41.83995,-87.61398,Entire home/apt,149,2,16,2019-11-18,4.36,23,120
36910291,"Comfy, private room in South West of Irving park",276981105,Diamond,,Avondale,41.93789,-87.72819,Private room,45,2,17,2019-10-27,4.18,2,173
36910970,Splendid Skyscraper in the Heart of Chicago,260807399,John,,Near West Side,41.8834,-87.64307,Entire home/apt,400,2,3,2019-11-10,1.00,5,58
36912307,♥ Couples Hideout w/ Pool & Fitness Center,163739390,Ralph,,Near North Side,41.89382,-87.61829,Entire home/apt,400,2,2,2019-10-23,1.67,7,55
36912569,Hattie’s House,247610337,Marcos,,West Town,41.89813,-87.69572,Private room,30,1,24,2019-11-19,6.61,1,31
36912962,"Stunning Designer Loft in Fulton Market, Sleeps 24",126179580,Staywell Hospitality,,Near West Side,41.88622,-87.65271,Entire home/apt,579,2,7,2019-11-15,2.59,10,303
36915145,Cozy room in beautiful west town apartment,87819298,Evan,,West Town,41.89589,-87.66175,Private room,58,1,19,2019-11-13,5.53,1,5
36918549,Bright Logan Square Full Floor Guest Suite,9808910,Erin,,Logan Square,41.91735,-87.69507,Private room,110,2,5,2019-08-25,1.28,1,0
36920984,"Large, Vintage Bedroom near UChicago 1930s",100179,Kenneth,,Woodlawn,41.78341,-87.61233,Private room,55,2,9,2019-11-07,2.65,8,0
36933384,5 min walk to lollapalooza for all 4 days+parkfree,51679303,Krysztof,,Near South Side,41.86451,-87.62474,Entire home/apt,300,3,0,,,1,0
36935172,"Cute, vintage glam, cozy place in Logan Square!",48425307,Marjorie,,Logan Square,41.9202,-87.7168,Entire home/apt,120,2,2,2019-08-11,0.55,1,0
36939704,Chicago Life,274088497,Juan,,Bridgeport,41.82977,-87.64614,Entire home/apt,85,1,10,2019-09-28,2.97,1,0
36942741,"Affordable room, close to the lake and train.",257850882,Manuel,,Edgewater,41.99118,-87.67075,Private room,50,1,17,2019-10-27,4.95,1,179
36942847,"Clean apartment owned by easy going host,enjoy!",276088845,Winnie,,West Town,41.89594,-87.70166,Private room,60,2,13,2019-11-04,3.48,1,261
